Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
19/03/2004,12.00.00,28.0,1283.0,140.0,1117.0,192.0,813.0,127.0,1751.0,1188.0,155.0,501.0,8744.0
19/03/2004,13.00.00,3.0,1304.0,153.0,1157.0,176.0,793.0,122.0,1801.0,1171.0,161.0,476.0,8655.0
19/03/2004,14.00.00,33.0,1364.0,167.0,1202.0,198.0,771.0,135.0,1875.0,1250.0,163.0,471.0,8640.0
19/03/2004,15.00.00,35.0,1410.0,190.0,1268.0,212.0,724.0,139.0,1957.0,1344.0,164.0,475.0,8791.0
19/03/2004,16.00.00,4.0,1476.0,194.0,1280.0,249.0,708.0,147.0,1955.0,1378.0,161.0,502.0,9094.0
19/03/2004,17.00.00,46.0,1522.0,209.0,1320.0,270.0,690.0,158.0,2005.0,1435.0,160.0,507.0,9142.0
19/03/2004,18.00.00,41.0,1442.0,202.0,1301.0,231.0,704.0,146.0,1952.0,1372.0,158.0,503.0,8989.0
19/03/2004,19.00.00,45.0,1469.0,217.0,1344.0,251.0,677.0,144.0,1997.0,1471.0,155.0,506.0,8840.0
19/03/2004,20.00.00,39.0,1467.0,198.0,1292.0,210.0,698.0,138.0,1942.0,1439.0,154.0,514.0,8956.0
19/03/2004,21.00.00,4.0,1421.0,167.0,1202.0,249.0,748.0,143.0,1854.0,1429.0,152.0,531.0,9117.0
19/03/2004,22.00.00,22.0,1175.0,91.0,945.0,143.0,904.0,116.0,1604.0,1081.0,147.0,576.0,9573.0
19/03/2004,23.00.00,21.0,1215.0,83.0,912.0,127.0,948.0,109.0,1547.0,993.0,142.0,583.0,9380.0
20/03/2004,00.00.00,17.0,1127.0,58.0,802.0,104.0,1064.0,92.0,1447.0,837.0,138.0,579.0,9085.0
20/03/2004,01.00.00,16.0,1090.0,52.0,773.0,86.0,1105.0,83.0,1429.0,761.0,139.0,559.0,8842.0
20/03/2004,02.00.00,13.0,1017.0,41.0,718.0,74.0,1182.0,81.0,1382.0,650.0,139.0,556.0,8765.0
20/03/2004,03.00.00,13.0,997.0,34.0,677.0,59.0,1252.0,68.0,1359.0,591.0,138.0,551.0,8666.0
20/03/2004,04.00.00,10.5,945.0,29.0,646.0,44.0,1308.0,55.0,1332.0,505.0,138.0,546.0,8574.0
20/03/2004,05.00.00,8.0,956.0,31.0,661.0,42.0,1260.0,53.0,1351.0,518.0,136.0,551.0,8560.0
20/03/2004,06.00.00,8.0,966.0,25.0,622.0,63.0,1317.0,67.0,1342.0,571.0,136.0,590.0,9129.0
20/03/2004,07.00.00,11.0,1064.0,43.0,728.0,115.0,1161.0,91.0,1461.0,842.0,135.0,584.0,8960.0
20/03/2004,08.00.00,21.0,1300.0,89.0,935.0,170.0,902.0,113.0,1623.0,1145.0,138.0,580.0,9083.0
20/03/2004,09.00.00,24.0,1348.0,105.0,998.0,147.0,834.0,102.0,1689.0,1218.0,146.0,531.0,8765.0
20/03/2004,10.00.00,26.0,1425.0,125.0,1068.0,166.0,776.0,107.0,1764.0,1341.0,150.0,523.0,8881.0
20/03/2004,11.00.00,28.0,1474.0,123.0,1061.0,195.0,768.0,113.0,1768.0,1406.0,154.0,521.0,9046.0
20/03/2004,12.00.00,26.0,1490.0,117.0,1039.0,182.0,782.0,108.0,1757.0,1422.0,163.0,500.0,9158.0
20/03/2004,13.00.00,26.0,1495.0,117.0,1040.0,168.0,809.0,105.0,1735.0,1373.0,171.0,479.0,9281.0
20/03/2004,14.00.00,21.0,1376.0,93.0,953.0,125.0,900.0,93.0,1636.0,1153.0,190.0,429.0,9370.0
20/03/2004,15.00.00,17.0,1305.0,76.0,884.0,95.0,980.0,87.0,1573.0,927.0,195.0,423.0,9476.0
20/03/2004,16.00.00,16.0,1283.0,67.0,844.0,79.0,1036.0,76.0,1539.0,766.0,195.0,423.0,9493.0
20/03/2004,17.00.00,21.0,1392.0,97.0,967.0,119.0,930.0,94.0,1649.0,941.0,191.0,438.0,9556.0
20/03/2004,18.00.00,23.0,1452.0,124.0,1063.0,142.0,856.0,110.0,1774.0,1146.0,185.0,463.0,9744.0
20/03/2004,19.00.00,35.0,1633.0,166.0,1199.0,215.0,734.0,136.0,1919.0,1417.0,174.0,516.0,10159.0
20/03/2004,20.00.00,39.0,1625.0,164.0,1191.0,229.0,733.0,139.0,1885.0,1442.0,171.0,513.0,9914.0
20/03/2004,21.00.00,33.0,1535.0,137.0,1108.0,206.0,785.0,125.0,1820.0,1323.0,164.0,538.0,9964.0
20/03/2004,22.00.00,23.0,1323.0,99.0,973.0,147.0,864.0,111.0,1712.0,1125.0,162.0,554.0,10132.0
20/03/2004,23.00.00,21.0,1309.0,89.0,937.0,122.0,905.0,97.0,1672.0,1036.0,159.0,577.0,10356.0
21/03/2004,00.00.00,28.0,1456.0,106.0,999.0,175.0,835.0,107.0,1714.0,1202.0,157.0,586.0,10396.0
21/03/2004,01.00.00,21.0,1300.0,74.0,872.0,133.0,941.0,90.0,1577.0,1054.0,151.0,609.0,10398.0
21/03/2004,02.00.00,16.0,1203.0,62.0,823.0,89.0,1004.0,84.0,1526.0,903.0,156.0,566.0,9951.0
21/03/2004,03.00.00,16.0,1195.0,65.0,836.0,87.0,987.0,85.5,1554.0,885.0,152.0,579.0,9941.0
21/03/2004,04.00.00,13.5,1117.0,58.0,802.0,85.0,1029.0,87.0,1539.0,818.0,154.0,578.0,10021.0
21/03/2004,05.00.00,11.0,1062.0,40.0,711.0,55.0,1136.0,66.0,1461.0,700.0,149.0,606.0,10196.0
21/03/2004,06.00.00,7.0,947.0,21.0,594.0,24.0,1300.0,36.0,1390.0,580.0,145.0,630.0,10316.0
21/03/2004,07.00.00,8.0,1065.0,36.0,687.0,72.0,1143.0,62.0,1492.0,815.0,142.0,662.0,10630.0
21/03/2004,08.00.00,12.0,1155.0,44.0,734.0,122.0,1062.0,91.0,1528.0,1035.0,145.0,653.0,10704.0
21/03/2004,09.00.00,14.0,1220.0,54.0,782.0,111.0,996.0,89.0,1560.0,1067.0,153.0,621.0,10730.0
21/03/2004,10.00.00,17.0,1301.0,71.0,862.0,123.0,914.0,93.0,1633.0,1114.0,163.0,590.0,10868.0
21/03/2004,11.00.00,18.0,1279.0,73.0,870.0,106.0,911.0,81.0,1646.0,1000.0,189.0,496.0,10700.0
21/03/2004,12.00.00,18.0,1267.0,76.0,883.0,103.0,953.0,82.0,1617.0,906.0,194.0,461.0,10249.0
21/03/2004,13.00.00,19.0,1239.0,68.0,848.0,102.0,981.0,80.0,1568.0,822.0,208.0,416.0,10091.0
21/03/2004,14.00.00,13.0,1128.0,46.0,742.0,48.0,1144.0,48.0,1507.0,610.0,214.0,403.0,10126.0
21/03/2004,15.00.00,16.0,1243.0,84.0,916.0,63.0,962.0,61.0,1669.0,657.0,212.0,393.0,9791.0
21/03/2004,16.00.00,19.0,1208.0,69.0,853.0,98.0,1060.0,89.0,1506.0,647.0,203.0,380.0,8942.0
21/03/2004,17.00.00,23.0,1306.0,90.0,938.0,132.0,961.0,105.0,1607.0,762.0,194.0,413.0,9206.0
21/03/2004,18.00.00,38.0,1546.0,151.0,1151.0,173.0,769.0,116.0,1874.0,1122.0,185.0,438.0,9252.0
21/03/2004,19.00.00,35.0,1501.0,126.0,1071.0,185.0,823.0,119.0,1744.0,1130.0,178.0,481.0,9689.0
21/03/2004,20.00.00,43.0,1605.0,151.0,1153.0,266.0,769.0,144.0,1840.0,1637.0,179.0,469.0,9520.0
21/03/2004,21.00.00,28.0,1316.0,99.0,974.0,188.0,883.0,123.0,1673.0,1272.0,174.0,491.0,9688.0
21/03/2004,22.00.00,19.0,1195.0,80.0,898.0,122.0,933.0,105.0,1594.0,1098.0,170.0,517.0,9914.0
21/03/2004,23.00.00,19.0,1211.0,79.0,896.0,112.0,920.0,93.0,1624.0,1066.0,164.0,551.0,10198.0
22/03/2004,00.00.00,17.0,1161.0,61.0,815.0,93.0,995.0,86.0,1582.0,909.0,161.0,600.0,10919.0
22/03/2004,01.00.00,15.0,1095.0,51.0,767.0,74.0,1050.0,76.0,1547.0,818.0,158.0,605.0,10805.0
22/03/2004,02.00.00,6.0,897.0,17.0,563.0,23.0,1417.0,33.0,1355.0,472.0,163.0,570.0,10491.0
22/03/2004,03.00.00,4.0,842.0,7.0,468.0,20.0,1813.0,30.0,1274.0,394.0,169.0,539.0,10309.0
22/03/2004,04.00.00,3.5,854.0,8.0,481.0,17.0,1756.0,27.0,1304.0,396.0,161.0,559.0,10153.0
22/03/2004,05.00.00,3.0,845.0,7.0,472.0,15.0,1786.0,23.0,1278.0,378.0,165.0,539.0,10049.0
22/03/2004,06.00.00,6.0,942.0,20.0,586.0,41.0,1480.0,46.0,1373.0,432.0,164.0,540.0,9979.0
22/03/2004,07.00.00,12.0,1090.0,51.0,768.0,86.0,1072.0,76.0,1538.0,699.0,157.0,576.0,10195.0
22/03/2004,08.00.00,36.0,1514.0,177.0,1230.0,226.0,732.0,116.0,1996.0,1252.0,158.0,537.0,9571.0
22/03/2004,09.00.00,37.0,1379.0,184.0,1252.0,214.0,711.0,115.0,1962.0,1237.0,174.0,421.0,8281.0
22/03/2004,10.00.00,18.0,1074.0,69.0,854.0,115.0,1032.0,83.0,1484.0,772.0,179.0,384.0,7793.0
22/03/2004,11.00.00,16.0,1090.0,73.0,868.0,124.0,1026.0,87.0,1509.0,766.0,185.0,367.0,7764.0
22/03/2004,12.00.00,19.0,1110.0,96.0,964.0,122.0,947.0,90.0,1577.0,829.0,210.0,296.0,7263.0
22/03/2004,13.00.00,2.0,1102.0,104.0,994.0,107.0,955.0,87.0,1599.0,783.0,213.0,281.0,7067.0
22/03/2004,14.00.00,22.0,1100.0,112.0,1021.0,133.0,952.0,99.0,1607.0,822.0,213.0,261.0,6539.0
22/03/2004,15.00.00,21.0,1094.0,107.0,1003.0,130.0,965.0,99.0,1574.0,813.0,213.0,268.0,6681.0
22/03/2004,16.00.00,23.0,1076.0,116.0,1034.0,150.0,964.0,101.0,1544.0,813.0,213.0,242.0,6060.0
22/03/2004,17.00.00,26.0,1152.0,124.0,1062.0,138.0,928.0,103.0,1606.0,850.0,202.0,285.0,6682.0
22/03/2004,18.00.00,38.0,1407.0,183.0,1249.0,213.0,720.0,129.0,1932.0,1276.0,170.0,431.0,8264.0
22/03/2004,19.00.00,44.0,1438.0,210.0,1325.0,232.0,678.0,143.0,1993.0,1401.0,156.0,474.0,8347.0
22/03/2004,20.00.00,45.0,1425.0,210.0,1325.0,238.0,678.0,146.0,1965.0,1356.0,153.0,474.0,8178.0
22/03/2004,21.00.00,33.0,1279.0,145.0,1131.0,180.0,775.0,124.0,1758.0,1243.0,145.0,497.0,8177.0
22/03/2004,22.00.00,2.0,1132.0,84.0,916.0,128.0,920.0,113.0,1561.0,1083.0,139.0,520.0,8231.0
22/03/2004,23.00.00,11.0,1006.0,43.0,729.0,65.0,1142.0,80.0,1370.0,795.0,145.0,494.0,8106.0
23/03/2004,00.00.00,9.0,982.0,38.0,700.0,53.0,1204.0,72.0,1359.0,735.0,138.0,514.0,8071.0
23/03/2004,01.00.00,8.0,969.0,27.0,636.0,47.0,1271.0,64.0,1309.0,684.0,140.0,513.0,8163.0
23/03/2004,02.00.00,7.0,941.0,25.0,621.0,51.0,1298.0,70.0,1330.0,714.0,130.0,568.0,8444.0
23/03/2004,03.00.00,5.0,892.0,12.0,522.0,35.5,1522.0,50.5,1285.0,456.0,110.0,700.0,9215.0
23/03/2004,04.00.00,4.0,855.0,8.0,478.0,20.0,1701.0,31.0,1261.0,401.0,101.0,768.0,9483.0
23/03/2004,05.00.00,3.0,834.0,6.0,459.0,13.0,1908.0,22.0,1212.0,361.0,88.0,805.0,9147.0
23/03/2004,06.00.00,5.0,909.0,18.0,567.0,33.0,1542.0,47.0,1287.0,418.0,96.0,754.0,9004.0
23/03/2004,07.00.00,11.0,1061.0,46.0,745.0,103.0,1178.0,88.0,1429.0,616.0,98.0,750.0,9093.0
23/03/2004,08.00.00,3.0,1441.0,142.0,1124.0,224.0,851.0,130.0,1829.0,1089.0,100.0,742.0,9117.0
23/03/2004,09.00.00,38.0,1498.0,210.0,1325.0,244.0,684.0,132.0,2095.0,1329.0,112.0,697.0,9232.0
23/03/2004,10.00.00,34.0,1343.0,162.0,1185.0,237.0,760.0,132.0,1857.0,1311.0,120.0,629.0,8803.0
23/03/2004,11.00.00,3.0,1308.0,155.0,1166.0,220.0,792.0,131.0,1794.0,1236.0,128.0,558.0,8210.0
23/03/2004,12.00.00,27.0,1209.0,134.0,1097.0,207.0,837.0,129.0,1746.0,1147.0,131.0,548.0,8234.0
23/03/2004,13.00.00,35.0,1310.0,169.0,1207.0,208.0,770.0,132.0,1847.0,1301.0,138.0,534.0,8351.0
23/03/2004,14.00.00,28.0,1171.0,124.0,1064.0,160.0,881.0,110.0,1639.0,1097.0,160.0,424.0,7674.0
23/03/2004,15.00.00,19.0,1112.0,101.0,980.0,131.0,924.0,99.0,1589.0,900.0,141.0,498.0,7971.0
23/03/2004,16.00.00,2.0,1132.0,87.0,927.0,128.0,944.0,100.0,1570.0,781.0,120.0,611.0,8537.0
23/03/2004,17.00.00,3.0,1225.0,138.0,1111.0,176.0,818.0,122.0,1719.0,1013.0,136.0,546.0,8465.0
23/03/2004,18.00.00,19.0,1065.0,93.0,953.0,107.0,962.0,97.0,1514.0,790.0,137.0,495.0,7695.0
23/03/2004,19.00.00,27.0,1236.0,130.0,1084.0,131.0,854.0,112.0,1688.0,1059.0,117.0,571.0,7822.0
23/03/2004,20.00.00,33.0,1309.0,143.0,1126.0,166.0,812.0,128.0,1722.0,1205.0,115.0,582.0,7867.0
23/03/2004,21.00.00,17.0,1089.0,76.0,884.0,89.0,1006.0,101.0,1487.0,975.0,126.0,542.0,7881.0
23/03/2004,22.00.00,13.0,1000.0,53.0,776.0,81.0,1141.0,96.0,1375.0,896.0,120.0,549.0,7664.0
23/03/2004,23.00.00,13.0,1041.0,54.0,782.0,78.0,1105.0,86.0,1425.0,911.0,110.0,614.0,8057.0
24/03/2004,00.00.00,12.0,1045.0,49.0,756.0,70.0,1137.0,85.0,1411.0,902.0,111.0,622.0,8199.0
24/03/2004,01.00.00,11.0,997.0,46.0,744.0,76.0,1151.0,79.0,1405.0,832.0,108.0,625.0,8082.0
24/03/2004,02.00.00,9.0,948.0,27.0,634.0,43.0,1320.0,61.0,1326.0,715.0,113.0,600.0,8025.0
24/03/2004,03.00.00,6.0,878.0,16.0,551.0,43.5,1493.0,63.5,1272.0,683.0,106.0,616.0,7856.0
24/03/2004,04.00.00,6.0,908.0,17.0,559.0,44.0,1477.0,66.0,1287.0,721.0,102.0,627.0,7813.0
24/03/2004,05.00.00,6.0,892.0,12.0,522.0,34.0,1572.0,54.0,1255.0,648.0,109.0,586.0,7628.0
24/03/2004,06.00.00,8.0,954.0,17.0,561.0,43.0,1496.0,57.0,1255.0,612.0,108.0,572.0,7382.0
24/03/2004,07.00.00,12.0,1045.0,48.0,751.0,79.0,1186.0,75.0,1403.0,800.0,104.0,592.0,7455.0
24/03/2004,08.00.00,31.0,1383.0,138.0,1109.0,174.0,832.0,97.0,1706.0,1173.0,110.0,573.0,7501.0
24/03/2004,09.00.00,44.0,1597.0,237.0,1395.0,235.0,652.0,110.0,2080.0,1519.0,112.0,569.0,7565.0
24/03/2004,10.00.00,34.0,1318.0,142.0,1124.0,218.0,762.0,113.0,1770.0,1287.0,121.0,549.0,7734.0
24/03/2004,11.00.00,17.0,1138.0,80.0,898.0,136.0,950.0,88.0,1505.0,966.0,151.0,443.0,7535.0
24/03/2004,12.00.00,15.0,1098.0,67.0,842.0,117.0,1012.0,85.0,1440.0,828.0,156.0,406.0,7146.0
24/03/2004,13.00.00,17.0,1118.0,87.0,927.0,119.0,959.0,96.0,1477.0,825.0,169.0,346.0,6597.0
24/03/2004,14.00.00,22.0,1170.0,108.0,1009.0,126.0,879.0,106.0,1566.0,872.0,166.0,356.0,6697.0
24/03/2004,15.00.00,24.5,1112.0,67.0,842.0,100.0,1015.0,91.0,1494.0,680.0,113.0,639.0,8554.0
24/03/2004,16.00.00,27.0,1390.0,114.0,1028.0,197.0,829.0,126.0,1730.0,1002.0,96.0,811.0,9720.0
24/03/2004,17.00.00,28.0,1353.0,134.0,1096.0,195.0,774.0,130.0,1783.0,1159.0,117.0,691.0,9497.0
24/03/2004,18.00.00,27.0,1260.0,120.0,1050.0,156.0,828.0,111.0,1722.0,979.0,107.0,685.0,8794.0
24/03/2004,19.00.00,45.0,1501.0,202.0,1302.0,247.0,681.0,134.0,2008.0,1311.0,107.0,673.0,8643.0
24/03/2004,20.00.00,35.0,1273.0,144.0,1130.0,190.0,795.0,136.0,1744.0,1071.0,108.0,657.0,8486.0
24/03/2004,21.00.00,26.0,1179.0,94.0,955.0,169.0,928.0,125.0,1571.0,899.0,103.0,663.0,8336.0
24/03/2004,22.00.00,17.0,1047.0,59.0,809.0,118.0,1064.0,108.0,1435.0,766.0,101.0,669.0,8248.0
24/03/2004,23.00.00,13.0,973.0,45.0,739.0,81.0,1186.0,87.0,1354.0,589.0,104.0,611.0,7717.0
25/03/2004,00.00.00,13.0,997.0,45.0,737.0,80.0,1168.0,89.0,1341.0,631.0,103.0,599.0,7516.0
25/03/2004,01.00.00,1.0,970.0,25.0,621.0,42.0,1400.0,58.0,1249.0,479.0,110.0,584.0,7686.0
25/03/2004,02.00.00,7.0,902.0,18.0,568.0,38.0,1450.0,54.0,1253.0,479.0,91.0,681.0,7890.0
25/03/2004,03.00.00,7.0,921.0,14.0,538.0,28.0,1564.0,41.0,1224.0,417.0,95.0,682.0,8091.0
25/03/2004,04.00.00,5.0,858.0,9.0,490.0,18.0,1707.0,28.0,1212.0,378.0,93.0,723.0,8496.0
25/03/2004,05.00.00,5.0,878.0,6.0,457.0,12.0,1935.0,20.0,1158.0,344.0,99.0,668.0,8152.0
25/03/2004,06.00.00,6.0,893.0,14.0,540.0,43.0,1604.0,51.0,1268.0,413.0,76.0,832.0,8695.0
25/03/2004,07.00.00,11.0,1038.0,38.0,697.0,84.0,1260.0,82.0,1383.0,605.0,81.0,790.0,8544.0
25/03/2004,08.00.00,27.0,1320.0,116.0,1035.0,184.0,902.0,112.0,1721.0,991.0,87.0,746.0,8429.0
25/03/2004,09.00.00,35.0,1353.0,178.0,1235.0,202.0,740.0,119.0,1937.0,1175.0,86.0,751.0,8415.0
25/03/2004,10.00.00,23.0,1133.0,88.0,933.0,133.0,969.0,99.0,1552.0,923.0,97.0,697.0,8389.0
25/03/2004,11.00.00,16.0,1066.0,68.0,849.0,130.0,1039.0,98.0,1468.0,829.0,110.0,644.0,8447.0
25/03/2004,12.00.00,13.0,1027.0,59.0,809.0,106.0,1081.0,88.0,1442.0,733.0,136.0,530.0,8209.0
25/03/2004,13.00.00,2.0,1106.0,89.0,935.0,132.0,958.0,96.0,1570.0,819.0,142.0,484.0,7780.0
25/03/2004,14.00.00,19.0,1038.0,82.0,907.0,106.0,976.0,81.0,1492.0,723.0,142.0,463.0,7438.0
25/03/2004,15.00.00,19.0,1084.0,86.0,924.0,125.0,986.0,92.0,1501.0,786.0,160.0,413.0,7462.0
25/03/2004,16.00.00,22.0,1105.0,101.0,982.0,138.0,939.0,105.0,1545.0,850.0,177.0,354.0,7094.0
25/03/2004,17.00.00,2.0,1102.0,94.0,957.0,120.0,968.0,88.0,1527.0,820.0,171.0,374.0,7225.0
25/03/2004,18.00.00,29.0,1240.0,146.0,1137.0,158.0,836.0,103.0,1748.0,991.0,149.0,405.0,6835.0
25/03/2004,19.00.00,52.0,1443.0,246.0,1418.0,253.0,666.0,141.0,2060.0,1454.0,134.0,478.0,7293.0
25/03/2004,20.00.00,46.0,1389.0,216.0,1341.0,231.0,692.0,133.0,1982.0,1488.0,126.0,525.0,7642.0
25/03/2004,21.00.00,25.0,1183.0,103.0,989.0,150.0,904.0,119.0,1539.0,1205.0,122.0,532.0,7555.0
25/03/2004,22.00.00,15.0,1014.0,57.0,798.0,99.0,1083.0,106.0,1376.0,909.0,106.0,561.0,7140.0
25/03/2004,23.00.00,12.0,979.0,45.0,736.0,75.0,1154.0,92.0,1324.0,769.0,99.0,595.0,7276.0
26/03/2004,00.00.00,17.0,1048.0,55.0,787.0,93.0,1098.0,97.0,1373.0,835.0,96.0,611.0,7323.0
26/03/2004,01.00.00,14.0,1024.0,48.0,753.0,79.0,1131.0,91.0,1357.0,793.0,97.0,616.0,7425.0
26/03/2004,02.00.00,12.0,974.0,36.0,690.0,67.0,1208.0,83.0,1313.0,733.0,94.0,626.0,7398.0
26/03/2004,03.00.00,6.0,862.0,17.0,561.0,56.0,1449.0,71.0,1219.0,502.0,82.0,685.0,7455.0
26/03/2004,04.00.00,7.0,925.0,22.0,602.0,45.0,1398.0,59.0,1263.0,562.0,80.0,694.0,7459.0
26/03/2004,05.00.00,8.0,952.0,30.0,654.0,72.0,1210.0,73.0,1312.0,832.0,77.0,724.0,7655.0
26/03/2004,06.00.00,9.0,1005.0,40.0,713.0,103.0,1130.0,78.0,1363.0,924.0,80.0,718.0,7711.0
26/03/2004,07.00.00,16.0,1122.0,67.0,842.0,132.0,1015.0,90.0,1438.0,974.0,85.0,663.0,7375.0
26/03/2004,08.00.00,34.0,1351.0,167.0,1201.0,239.0,783.0,110.0,1828.0,1307.0,98.0,596.0,7214.0
26/03/2004,09.00.00,38.0,1408.0,193.0,1278.0,275.0,682.0,114.0,1928.0,1481.0,112.0,570.0,7544.0
26/03/2004,10.00.00,31.0,1304.0,148.0,1142.0,232.0,772.0,119.0,1747.0,1405.0,148.0,441.0,7407.0
26/03/2004,11.00.00,27.0,1207.0,134.0,1098.0,180.0,826.0,121.0,1664.0,1195.0,168.0,353.0,6729.0
26/03/2004,12.00.00,2.0,1099.0,110.0,1014.0,112.0,948.0,97.0,1503.0,868.0,192.0,271.0,5976.0
26/03/2004,13.00.00,23.0,1106.0,125.0,1068.0,116.0,915.0,99.0,1535.0,874.0,191.0,262.0,5741.0
26/03/2004,14.00.00,19.0,1009.0,84.0,916.0,103.0,1015.0,85.0,1391.0,738.0,163.0,308.0,5683.0
26/03/2004,15.00.00,13.0,962.0,53.0,776.0,89.0,1152.0,75.0,1279.0,550.0,142.0,368.0,5922.0
26/03/2004,16.00.00,19.0,1093.0,88.0,933.0,112.0,976.0,87.0,1454.0,777.0,134.0,410.0,6292.0
26/03/2004,17.00.00,23.0,1180.0,112.0,1023.0,127.0,886.0,102.0,1588.0,966.0,142.0,433.0,6982.0
26/03/2004,18.00.00,24.0,1168.0,116.0,1037.0,125.0,868.0,105.0,1580.0,990.0,121.0,456.0,6403.0
26/03/2004,19.00.00,27.0,1168.0,124.0,1063.0,120.0,876.0,98.0,1540.0,944.0,104.0,480.0,6046.0
26/03/2004,20.00.00,26.0,1140.0,106.0,1000.0,120.0,916.0,93.0,1490.0,962.0,100.0,511.0,6280.0
26/03/2004,21.00.00,15.0,1001.0,60.0,811.0,99.0,1097.0,91.0,1308.0,778.0,98.0,508.0,6172.0
26/03/2004,22.00.00,12.0,953.0,46.0,743.0,79.0,1185.0,85.0,1252.0,690.0,97.0,504.0,6063.0
26/03/2004,23.00.00,11.0,972.0,41.0,715.0,66.0,1237.0,74.0,1258.0,644.0,99.0,502.0,6103.0
27/03/2004,00.00.00,15.0,1021.0,52.0,776.0,94.0,1144.0,87.0,1307.0,753.0,94.0,534.0,6300.0
27/03/2004,01.00.00,1.0,940.0,32.0,664.0,70.0,1290.0,79.0,1232.0,646.0,86.0,578.0,6488.0
27/03/2004,02.00.00,12.0,1046.0,45.0,736.0,75.0,1142.0,78.0,1312.0,838.0,81.0,621.0,6746.0
27/03/2004,03.00.00,11.0,1026.0,38.0,699.0,66.0,1191.0,70.5,1292.0,851.0,79.0,635.0,6777.0
27/03/2004,04.00.00,9.5,983.0,38.0,698.0,57.0,1209.0,63.0,1296.0,801.0,74.0,648.0,6683.0
27/03/2004,05.00.00,8.0,915.0,19.0,578.0,32.0,1417.0,48.0,1212.0,665.0,82.0,589.0,6444.0
27/03/2004,06.00.00,9.0,935.0,24.0,615.0,54.0,1373.0,59.0,1250.0,717.0,63.0,666.0,6410.0
27/03/2004,07.00.00,11.0,976.0,33.0,669.0,68.0,1270.0,65.0,1266.0,795.0,72.0,629.0,6396.0
27/03/2004,08.00.00,15.0,1124.0,67.0,842.0,98.0,1050.0,71.0,1418.0,936.0,72.0,639.0,6500.0
27/03/2004,09.00.00,18.0,1163.0,85.0,919.0,128.0,922.0,84.0,1530.0,1076.0,111.0,505.0,6654.0
27/03/2004,10.00.00,21.0,1167.0,97.0,966.0,129.0,942.0,93.0,1520.0,1016.0,155.0,361.0,6313.0
27/03/2004,11.00.00,21.0,1121.0,94.0,955.0,130.0,992.0,99.0,1451.0,834.0,178.0,292.0,5920.0
27/03/2004,12.00.00,19.0,1071.0,90.0,940.0,111.0,994.0,93.0,1449.0,756.0,176.0,301.0,6013.0
27/03/2004,13.00.00,21.0,1065.0,100.0,979.0,106.0,950.0,96.0,1467.0,766.0,191.0,268.0,5861.0
27/03/2004,14.00.00,25.0,1157.0,126.0,1072.0,137.0,888.0,114.0,1596.0,905.0,177.0,286.0,5735.0
27/03/2004,15.00.00,19.0,1046.0,76.0,883.0,113.0,1051.0,101.0,1357.0,765.0,178.0,284.0,5737.0
27/03/2004,16.00.00,22.0,1147.0,118.0,1042.0,122.0,934.0,108.0,1538.0,830.0,187.0,260.0,5555.0
27/03/2004,17.00.00,23.0,1119.0,112.0,1022.0,137.0,916.0,117.0,1508.0,853.0,171.0,313.0,6038.0
27/03/2004,18.00.00,27.0,1210.0,124.0,1062.0,165.0,886.0,125.0,1586.0,981.0,158.0,361.0,6440.0
27/03/2004,19.00.00,3.0,1306.0,129.0,1079.0,196.0,827.0,133.0,1621.0,1286.0,147.0,401.0,6657.0
27/03/2004,20.00.00,28.0,1258.0,122.0,1057.0,174.0,841.0,119.0,1633.0,1244.0,136.0,449.0,6991.0
27/03/2004,21.00.00,22.0,1148.0,88.0,930.0,140.0,948.0,107.0,1475.0,1056.0,125.0,481.0,6946.0
27/03/2004,22.00.00,16.0,1108.0,68.0,848.0,102.0,1023.0,96.0,1421.0,1003.0,118.0,508.0,7042.0
27/03/2004,23.00.00,21.0,1231.0,86.0,924.0,130.0,906.0,105.0,1483.0,1245.0,109.0,561.0,7326.0
28/03/2004,00.00.00,23.0,1293.0,89.0,937.0,121.0,930.0,102.0,1464.0,1200.0,109.0,559.0,7277.0
28/03/2004,01.00.00,23.0,1274.0,83.0,912.0,111.0,939.0,97.0,1451.0,1188.0,103.0,581.0,7278.0
28/03/2004,02.00.00,17.0,1135.0,63.0,827.0,87.0,1013.0,79.0,1395.0,1070.0,93.0,622.0,7294.0
28/03/2004,03.00.00,22.0,1151.0,83.0,911.0,82.0,935.0,74.0,1501.0,1075.0,82.0,667.0,7276.0
28/03/2004,04.00.00,13.0,1010.0,51.0,769.0,77.0,1110.0,69.0,1396.0,895.0,83.0,649.0,7124.0
28/03/2004,05.00.00,8.0,870.0,26.0,626.0,39.0,1325.0,52.0,1284.0,755.0,96.0,585.0,7000.0
28/03/2004,06.00.00,11.0,983.0,36.0,688.0,77.0,1251.0,62.0,1342.0,806.0,77.0,664.0,6990.0
28/03/2004,07.00.00,14.0,995.0,36.0,691.0,91.0,1219.0,69.0,1321.0,836.0,74.0,680.0,7043.0
28/03/2004,08.00.00,13.0,1024.0,47.0,747.0,105.0,1136.0,75.0,1382.0,897.0,97.0,586.0,7035.0
28/03/2004,09.00.00,19.0,1163.0,75.0,880.0,133.0,959.0,83.0,1486.0,1073.0,125.0,501.0,7242.0
